2024-10-25 14:43:33.252966,4499.416708911462,4050.27818979491,999
2024-10-25 14:43:33.756456,4499.398559296045,4050.27818979491,999
2024-10-25 14:43:34.260052,4499.395430052008,4050.2763122484876,999
2024-10-25 14:43:34.763455,4499.398559296045,4050.271931306835,999
2024-10-25 14:43:35.267051,4499.39981099366,4050.27318300445,999
2024-10-25 14:43:35.769991,4499.379783831822,4050.27067960922,999
2024-10-25 14:43:36.273523,4499.381035529437,4050.270053760413,999
2024-10-25 14:43:36.776800,4499.3785321342075,4050.263169423531,999
2024-10-25 14:43:37.280607,4499.379783831822,4050.266298667568,999
2024-10-25 14:43:37.783796,4499.023675860386,4050.076040630105,999
2024-10-25 14:43:38.287505,4485.703109842724,4056.6993985592962,999
2024-10-25 14:43:38.790790,4468.2456832078515,4101.980185626757,0
2024-10-25 14:43:39.298961,4468.609927213784,4118.478186039817,0
2024-10-25 14:43:39.802284,4465.257881001108,4117.222733332082,0
2024-10-25 14:43:40.305839,4464.009312630255,4114.1710945469795,0
2024-10-25 14:43:40.808816,4462.46972456394,4113.436973895847,0
2024-10-25 14:43:41.310773,4461.76689635318,4111.170775364088,0
2024-10-25 14:43:41.811985,4460.531470807283,4110.248900070721,0
2024-10-25 14:43:42.316035,4460.59843662968,4108.589149033377,0
2024-10-25 14:43:42.819676,4460.08398890996,4108.494020014645,0
2024-10-25 14:43:43.322748,4459.744153007517,4107.637232997253,0
2024-10-25 14:43:43.825844,4459.444997277558,4107.946402308131,0
2024-10-25 14:43:44.329015,4459.067610446668,4107.513314933379,0
2024-10-25 14:43:44.832585,4458.7240194513815,4106.886214428318,0
2024-10-25 14:43:45.335773,4458.238986625612,4106.088257198826,0
2024-10-25 14:43:45.839795,4457.936075802808,4105.690843206098,0
2024-10-25 14:43:46.341975,4457.545546146962,4106.336719175382,0
2024-10-25 14:43:46.845431,4457.553056332652,4106.299794095743,0
2024-10-25 14:43:47.348860,4457.508621067323,4106.30542673501,0
2024-10-25 14:43:47.851979,4457.268295125264,4106.092012291671,0
2024-10-25 14:43:48.355805,4457.170036862495,4105.352259001271,0
2024-10-25 14:43:48.859794,4456.982282220261,4105.2527490408875,0
2024-10-25 14:43:49.362661,4457.244512870581,4104.225105299062,0
2024-10-25 14:43:49.866171,4457.101819342483,4103.930330510756,0
2024-10-25 14:43:50.369824,4457.048622193851,4104.042983296095,0
2024-10-25 14:43:50.873419,4457.027343334397,4103.866493932396,0
2024-10-25 14:43:51.376424,4456.786391543531,4104.197567951534,0
2024-10-25 14:43:51.878101,4456.51727655633,4103.937214847638,0
2024-10-25 14:43:52.381016,4456.377086423462,4103.127366490803,0
2024-10-25 14:43:52.884088,4456.248787417936,4104.008561611686,0
2024-10-25 14:43:53.387921,4456.131127842136,4103.697514754386,0
2024-10-25 14:43:53.890954,4480.318306703467,4083.5232784463933,90
2024-10-25 14:43:54.394474,4513.537735553845,4072.094027524831,90
2024-10-25 14:43:54.897925,4503.440290894526,4064.124468810825,999
2024-10-25 14:43:55.401216,4501.606553888712,4061.6504884749947,999
2024-10-25 14:43:55.905097,4500.588297878999,4061.2249112859317,999
2024-10-25 14:43:56.408060,4499.827265729145,4060.932639892855,999
2024-10-25 14:43:56.910829,4499.239593698954,4060.696069043641,999
2024-10-25 14:43:57.413761,4498.707622212626,4060.503933459755,999
2024-10-25 14:43:57.917216,4498.2695280474145,4060.3443420138565,999
2024-10-25 14:43:58.419695,4497.938454028276,4060.2066552762185,999
2024-10-25 14:43:58.922766,4497.61426434602,4060.0708460850033,999
2024-10-25 14:43:59.425567,4497.43527158709,4059.955064055626,999
2024-10-25 14:43:59.928611,4497.1911905521865,4059.8536765488197,999
2024-10-25 14:44:00.432564,4496.948361214898,4059.754166588436,999
2024-10-25 14:44:00.934614,4496.788143920192,4059.670928697046,999
2024-10-25 14:44:01.437014,4496.664851705125,4059.586439108041,999
2024-10-25 14:44:01.937820,4496.530294211525,4059.5100855535325,999
2024-10-25 14:44:02.438795,4496.399491810769,4059.4412421847132,999
2024-10-25 14:44:02.941444,4496.258675829094,4059.360507688553,999
2024-10-25 14:44:03.445302,4496.136009462834,4059.301677900653,999
2024-10-25 14:44:03.947134,4496.030866863183,4059.2415964151382,999
2024-10-25 14:44:04.450000,4495.938241239682,4059.1740047439343,999
2024-10-25 14:44:04.953732,4495.875656358937,4059.11141986319,999
2024-10-25 14:44:05.457162,4495.819329966267,4059.05259007529,999
2024-10-25 14:44:05.960544,4495.73045943561,4058.999392926657,999
2024-10-25 14:44:06.463361,4495.658486822754,4058.955583510136,999
2024-10-25 14:44:06.967125,4495.587140058705,4058.906141454348,999
2024-10-25 14:44:07.471112,4495.53456875888,4058.85419600333,999
2024-10-25 14:44:07.973891,4495.481371610247,4058.8197743189203,999
2024-10-25 14:44:08.477713,4495.2967462120505,4058.760318682213,999
2024-10-25 14:44:08.981641,4502.374470375447,4051.220718098922,999
2024-10-25 14:44:09.484557,4549.24679096024,4029.4618326104783,270
2024-10-25 14:44:09.988118,4568.921599919891,4021.31891377681,270
2024-10-25 14:44:10.491081,4562.455330041369,4020.8144796380093,270
2024-10-25 14:44:10.995375,4557.297084170406,4021.3070226494688,270
2024-10-25 14:44:11.497768,4555.132898994261,4021.283240394786,270
2024-10-25 14:44:12.001140,4555.819455136028,4021.2813628483636,270
2024-10-25 14:44:12.504538,4554.382506274134,4021.250070407991,270
2024-10-25 14:44:13.006251,4553.194019388797,4021.303267556624,270
2024-10-25 14:44:13.508311,4551.756444678095,4021.3264239624996,270
2024-10-25 14:44:14.011651,4551.307711083157,4021.4503420263736,270
2024-10-25 14:44:14.515166,4551.200690937084,4021.3445735779155,270
2024-10-25 14:44:15.018130,4553.219053341094,4021.387757145629,270
2024-10-25 14:44:15.521989,4552.128824718525,4021.1461795059554,270
2024-10-25 14:44:16.025601,4550.860229185833,4021.1042476358566,270
2024-10-25 14:44:16.528786,4553.956303236265,4021.8058241490025,270
2024-10-25 14:44:17.032298,4553.943160411308,4021.4215529812313,270
2024-10-25 14:44:17.534859,4553.533229442432,4021.06419331218,270
2024-10-25 14:44:18.038849,4551.765206561399,4021.151186296415,270
2024-10-25 14:44:18.542512,4551.643791892755,4021.1067510310863,270
2024-10-25 14:44:19.045593,4550.912800485659,4021.0310233253854,270
2024-10-25 14:44:19.548792,4551.0179430853095,4020.944656189958,270
2024-10-25 14:44:20.052540,4550.906541997585,4020.6655276218376,270
2024-10-25 14:44:20.556037,4550.337645431617,4020.64049366954,270
2024-10-25 14:44:21.059764,4549.348178467047,4020.591677462559,270
2024-10-25 14:44:21.562705,4548.645350256285,4021.03477841823,270
2024-10-25 14:44:22.065844,4536.05827904095,4030.0038176777257,0
2024-10-25 14:44:22.569768,4500.712215942873,4073.9834650745074,90
2024-10-25 14:44:23.072701,4488.873034052434,4097.23687751513,90
2024-10-25 14:44:23.574376,4493.3309551078655,4067.68492267638,999
2024-10-25 14:44:24.076313,4504.9091580456,4057.889762991057,999
2024-10-25 14:44:24.579845,4503.907799953688,4056.904051119331,999
2024-10-25 14:44:25.083212,4503.37332507213,4056.3395354950153,999
2024-10-25 14:44:25.586845,4503.010958612619,4055.9258494332944,999
2024-10-25 14:44:26.089874,4502.7243198588085,4055.609169936727,999
2024-10-25 14:44:26.592700,4502.512157113085,4055.351946076867,999
2024-10-25 14:44:27.096097,4502.3556949112235,4055.139783331143,999
2024-10-25 14:44:27.599835,4502.236783637809,4054.958287176984,999
2024-10-25 14:44:28.102747,4502.090335016867,4054.801824975123,999
2024-10-25 14:44:28.605806,4501.988947510061,4054.6722742719817,999
2024-10-25 14:44:29.108266,4501.888185852063,4054.5471045104928,999
2024-10-25 14:44:29.611460,4501.788050042871,4054.436955120382,999
2024-10-25 14:44:30.115117,4501.710444790748,4054.3374451599984,999
2024-10-25 14:44:30.618499,4501.636594631469,4054.2473229317266,999
2024-10-25 14:44:31.120786,4501.558989379346,4054.162207493914,999
2024-10-25 14:44:31.623542,4501.468867151074,4054.086479788213,999
2024-10-25 14:44:32.126816,4501.418799246479,4054.017636419394,999
2024-10-25 14:44:32.630488,4501.351207575274,4053.95004474819,999
2024-10-25 14:44:33.133278,4501.297384577834,4053.8905891114828,999
2024-10-25 14:44:33.636390,4501.253575161313,4053.830507625968,999
2024-10-25 14:44:34.138166,4501.186609338916,4053.7704261404533,999
2024-10-25 14:44:34.640596,4501.134038039091,4053.7172289918203,999
2024-10-25 14:44:35.143122,4501.097738808259,4053.664657691995,999
2024-10-25 14:44:35.645840,4501.052677694123,4053.625229217126,999
2024-10-25 14:44:36.148789,4500.996351301453,4053.5807939517977,999
2024-10-25 14:44:36.652691,4499.886095517046,4054.4851454785558,999
2024-10-25 14:44:37.154985,4493.026166738639,4059.7942209121125,999
2024-10-25 14:44:37.658838,4486.233829631438,4090.4051119330597,90
2024-10-25 14:44:38.162559,4487.00487536221,4175.6281957404735,90
2024-10-25 14:44:38.665740,4486.072986487925,4214.833868434064,90
2024-10-25 14:44:39.169611,4485.115437812534,4212.736023231508,90
2024-10-25 14:44:39.672585,4484.21484137862,4205.50434026148,90
2024-10-25 14:44:40.176154,4482.282846110037,4197.428387250208,90
2024-10-25 14:44:40.679829,4481.456099835402,4196.350675603788,90
2024-10-25 14:44:41.182698,4480.541734727725,4192.855310014207,90
2024-10-25 14:44:41.686208,4479.1022824706015,4190.450173047196,0
2024-10-25 14:44:42.189792,4478.6009775758375,4189.729195221019,0
2024-10-25 14:44:42.692962,4478.246121302016,4188.22715808315,0
2024-10-25 14:44:43.196516,4478.799997496605,4192.268889681631,0
2024-10-25 14:44:43.700135,4477.807401287997,4192.237597241259,0
2024-10-25 14:44:44.203401,4476.882396750593,4190.468322662611,0
2024-10-25 14:44:44.705253,4477.065770451175,4189.595263576226,0
2024-10-25 14:44:45.207192,4477.195947003123,4187.628846623233,0
2024-10-25 14:44:45.710501,4476.239650025347,4186.041068198745,0
2024-10-25 14:44:46.213843,4476.222126258739,4186.4366046450505,0
2024-10-25 14:44:46.717309,4475.434182610165,4184.955846366635,0
2024-10-25 14:44:47.220895,4475.0524148376235,4185.091655557851,0
2024-10-25 14:44:47.724232,4474.629341043791,4184.405725264891,0
2024-10-25 14:44:48.227570,4474.278239862814,4185.3626480914745,0
2024-10-25 14:44:48.731184,4474.278865711622,4185.748170956861,0
2024-10-25 14:44:49.234278,4473.639248230413,4183.757971749185,0
2024-10-25 14:44:49.737913,4473.038433375265,4182.947497543544,0
2024-10-25 14:44:50.240688,4473.3926638002795,4182.896177941333,0
2024-10-25 14:44:50.744626,4472.811876106971,4179.844539156231,0
2024-10-25 14:44:51.247930,4472.157238254383,4179.574798320222,0
2024-10-25 14:44:51.751502,4472.033320190509,4178.8588272845045,0
2024-10-25 14:44:52.254419,4471.246002390742,4176.8974171219725,0
2024-10-25 14:44:52.758075,4471.282927470382,4176.595132147976,0
2024-10-25 14:44:53.261313,4471.291689353687,4175.729583247279,0
2024-10-25 14:44:53.765072,4470.549432668056,4176.583866869442,0
2024-10-25 14:44:54.268108,4470.1226037813785,4176.3160035798555,0
2024-10-25 14:44:54.770995,4469.756482229023,4175.707678539019,0
2024-10-25 14:44:55.272668,4469.474850265673,4176.708410782124,0
2024-10-25 14:44:55.775735,4469.384102188594,4177.577714775665,0
2024-10-25 14:44:56.278393,4468.588022505523,4169.833461632339,0
2024-10-25 14:44:56.782553,4476.707159084509,4120.05970597623,0
2024-10-25 14:44:57.285797,4518.624008811951,4055.7487342207874,999
2024-10-25 14:44:57.789052,4527.098627513566,4040.210785878348,0
2024-10-25 14:44:58.292547,4505.970597623027,4054.428193237078,999
2024-10-25 14:44:58.795187,4504.391581081843,4057.446662035386,999
2024-10-25 14:44:59.298844,4503.109216875388,4057.3771928177594,999
2024-10-25 14:44:59.802246,4502.257436648455,4057.305846053711,999
2024-10-25 14:45:00.305697,4501.604050493482,4057.2413836265437,999
2024-10-25 14:45:00.808968,4501.111507482023,4057.17128856011,999
2024-10-25 14:45:01.312553,4500.557005438626,4057.092431610372,999
2024-10-25 14:45:01.815756,4500.165224085166,4057.0329759736646,999
2024-10-25 14:45:02.318940,4499.832898368412,4056.947234687045,999
2024-10-25 14:45:02.822612,4499.5562731955215,4056.8865273527226,999
2024-10-25 14:45:03.325839,4499.2677568952895,4056.832704355282,999
2024-10-25 14:45:03.829853,4499.013662279467,4056.7895207875686,999
2024-10-25 14:45:04.332108,4498.804628777781,4056.7469630686624,999
2024-10-25 14:45:04.835790,4498.561173591684,4056.696269315259,999
2024-10-25 14:45:05.339753,4498.38092913514,4056.6681061189242,999
2024-10-25 14:45:05.840956,4498.2419906998875,4056.637439527359,999
2024-10-25 14:45:06.342274,4498.106807357479,4056.604269540565,999
2024-10-25 14:45:06.843466,4497.946590062773,4056.5729771001925,999
2024-10-25 14:45:07.344488,4497.826427091743,4056.5435622062428,999
2024-10-25 14:45:07.847310,4497.709393364751,4056.5128956146777,999
2024-10-25 14:45:08.350685,4497.567325685462,4056.4853582671503,999
2024-10-25 14:45:08.854406,4497.465312329848,4056.460324314852,999
2024-10-25 14:45:09.357126,4497.345149358818,4056.4409230018214,999
2024-10-25 14:45:09.860783,4497.252523735317,4056.416514898331,999
2024-10-25 14:45:10.364167,4496.987789689767,4056.3889775508037,999
2024-10-25 14:45:10.867395,4496.923953111408,4056.3645694473134,999
2024-10-25 14:45:11.371211,4496.7831371297325,4056.333277006941,999
2024-10-25 14:45:11.874830,4496.631681718331,4056.3088689034507,999
2024-10-25 14:45:12.378116,4496.423899914259,4056.2807057071154,999
2024-10-25 14:45:12.881985,4515.76325391312,4056.014094115144,999
2024-10-25 14:45:13.384582,4610.672599713362,4093.590056514148,180
2024-10-25 14:45:13.888169,4632.301308649857,4133.138068505411,180
2024-10-25 14:45:14.392070,4628.633208789421,4130.160279879587,180
2024-10-25 14:45:14.895653,4624.692238848939,4125.405706489427,180
2024-10-25 14:45:15.398461,4620.219923270936,4117.817915547962,180
2024-10-25 14:45:15.902091,4618.684716146274,4116.6907618457535,180
2024-10-25 14:45:16.403556,4616.164422998692,4113.64913664157,180
2024-10-25 14:45:16.905730,4614.458984998404,4111.356026611092,180
2024-10-25 14:45:17.409637,4612.56641820469,4109.344548543963,180
