43:21.7,4341.855517,4545.084896,4724.266662,0
43:22.2,4347.393653,4545.725766,4723.761602,0
43:22.7,4356.507889,4544.634285,4722.481741,0
43:23.2,4369.777135,4543.525281,4721.835865,0
43:23.7,4384.890132,4541.413041,4721.651239,0
43:24.2,4400.551999,4538.766953,4720.581664,0
43:24.7,4411.823536,4537.329378,4719.932659,0
43:25.2,4418.274159,4536.455693,4719.05647,0
43:25.7,4418.589587,4534.225168,4717.833562,0
43:26.3,4419.553394,4533.318939,4718.42937,0
43:26.8,4424.440648,4530.8387,4718.609614,0
43:27.3,4423.857357,4526.714982,4720.811976,0
43:27.8,4428.043659,4523.416759,4719.551517,0
43:28.3,4434.5988,4519.634129,4717.824174,0
43:28.8,4432.919021,4516.017349,4719.710482,0
43:29.3,4430.619027,4513.395668,4720.66365,0
43:29.8,4427.077975,4510.375947,4721.385254,0
43:30.3,4423.103209,4508.465231,4722.39287,0
43:30.8,4419.080878,4505.218953,4723.879887,0
43:31.3,4412.3505,4502.049029,4725.421353,0
43:31.8,4404.22886,4499.060601,4725.803746,0
43:32.3,4393.16135,4497.313231,4726.445867,0
43:32.8,4384.789996,4497.108579,4727.041675,0
43:33.3,4371.167771,4495.95201,4728.562488,0
43:33.8,4358.551285,4498.703867,4728.295876,0
43:34.3,4342.844984,4505.039335,4729.535057,0
43:34.8,4334.956159,4509.258807,4729.156418,0
43:35.3,4322.912325,4516.056151,4729.366704,0
43:35.8,4315.518547,4519.756169,4728.659494,0
43:36.3,4310.913552,4522.460462,4728.721453,0
43:36.9,4303.390223,4530.543925,4728.381618,0
43:37.4,4298.813391,4536.961379,4727.397783,0
43:37.9,4302.595395,4539.206924,4726.479037,0
43:38.4,4299.836028,4538.967224,4725.788726,0
43:38.9,,,,0
43:39.4,4293.828505,4536.968263,4725.724889,0
43:39.9,4292.4241,4536.347421,4725.633515,0
43:40.4,4291.450279,4535.724076,4725.44138,0
43:40.9,4290.900784,4535.120758,4725.372537,0
43:41.4,4290.790635,4534.452351,4725.336863,0
43:41.9,4290.125983,4533.96857,4725.266768,0
43:42.4,4289.538937,4533.693196,4725.259884,0
43:42.9,4289.36057,4533.546122,4725.246115,0
43:43.4,4289.202856,4533.502938,4725.296809,0
43:43.9,,,,0
43:44.4,4288.304763,4532.996001,4725.219829,0
43:44.9,4292.074251,4536.282333,4725.013299,0
43:45.4,4298.829663,4539.364012,4724.53077,0
43:45.9,4302.865136,4540.272745,4723.902418,0
43:46.4,4305.938679,4539.617481,4723.363562,0
43:47.0,4313.517708,4539.211305,4722.856624,0
43:47.5,4329.898049,4539.072993,4721.653117,0
43:48.0,4344.215592,4537.786248,4720.88833,0
43:48.5,4360.115907,4535.150798,4720.132304,0
43:49.0,4385.479682,4533.971073,4718.660308,0
43:49.5,4398.056739,4531.588467,4717.751576,0
43:50.0,4405.376041,4529.024364,4717.05438,0
43:50.5,4417.120094,4527.069838,4715.882165,0
43:51.0,4423.060651,4523.576976,4715.474112,0
43:51.5,4427.896585,4520.076604,4715.474112,0
43:52.0,4428.534325,4517.320366,4715.626193,0
43:52.5,4427.961047,4514.661134,4716.805292,0
43:53.0,4427.289511,4512.655915,4717.94684,0
43:53.5,4424.950089,4509.262562,4719.560279,0
43:54.0,4421.02852,4505.648911,4720.865799,0
43:54.5,4415.924723,4502.047151,4721.670641,0
43:55.0,4407.83375,4497.656822,4722.881032,0
43:55.5,4396.39073,4493.893593,4724.097057,0
43:56.0,4386.071735,4492.127448,4725.329979,0
43:56.6,4373.497181,4489.737957,4727.289511,0
43:57.1,4363.435409,4494.030028,4726.477785,0
43:57.6,4352.052471,4501.815587,4727.633728,0
43:58.1,4344.072899,4506.117046,4727.997346,0
43:58.6,4332.599839,4512.612731,4728.51993,0
43:59.1,4322.074313,4519.443871,4728.141292,0
43:59.6,4313.436974,4522.194476,4728.375359,0
44:00.1,4307.850022,4525.890113,4728.151931,0
44:00.6,4301.940757,4530.709149,4727.666272,0
44:01.1,4298.474806,4535.359832,4726.907118,0
44:01.6,4301.413792,4538.082274,4726.072861,0
44:02.1,4299.38792,4537.266167,4725.50021,0
44:02.6,,,,0
44:03.1,4293.745267,4534.869792,4725.466414,0
44:03.6,4291.245627,4534.331562,4725.412591,0
44:04.1,4289.607155,4533.952298,4725.27553,0
44:04.6,4288.533198,4533.730121,4725.217326,0
