2024-11-25 11:37:24.698678,4412.321085472172,4547.166469524293,4738.565429363574,15.0,True
2024-11-25 11:37:25.204873,4396.326267500298,4557.6150153645885,4738.464667705576,15.0,True
2024-11-25 11:37:25.711336,4389.6353178999025,4557.65632138588,4737.838193049323,15.0,True
2024-11-25 11:37:26.216683,4381.099991863965,4562.263194457483,4737.948342439434,15.0,True
2024-11-25 11:37:26.720226,4375.322155673633,4564.3829443683,4737.629785396444,15.0,True
2024-11-25 11:37:27.223976,4373.641125776835,4563.765231595352,4737.054004493595,15.0,True
2024-11-25 11:37:27.730292,4374.516688258451,4563.309613663531,4736.578985248744,15.0,True
2024-11-25 11:37:28.236024,4378.118448145297,4563.046757164405,4736.294849890164,15.0,True
2024-11-25 11:37:28.739215,4388.562613043941,4561.9546509954125,4736.0213539613105,15.0,True
2024-11-25 11:37:29.243215,4403.547311040599,4561.682406764175,4735.424920047815,15.0,True
2024-11-25 11:37:29.749964,4413.076484982758,4559.603962874649,4734.943016466083,15.0,True
2024-11-25 11:37:30.255109,4427.117402977789,4556.760105893619,4734.641357340894,15.0,True
2024-11-25 11:37:30.761516,4439.166870067529,4553.637120344468,4733.942284222978,15.0,True
2024-11-25 11:37:31.267056,4448.668506662161,4550.092938547906,4732.4145872840045,15.0,True
2024-11-25 11:37:31.773421,4455.712434989956,4547.846767177985,4731.883867495291,15.0,True
2024-11-25 11:37:32.279328,4457.403478467672,4542.173447738495,4732.313825626005,15.0,True
2024-11-25 11:37:32.785810,4456.869629434921,4534.075590018963,4733.80459748534,15.0,True
2024-11-25 11:37:33.292394,4456.550446543124,4526.790709900302,4735.346688946885,15.0,True
2024-11-25 11:37:33.797647,4454.60906354243,4519.226075364713,4736.634059943799,15.0,True
2024-11-25 11:37:34.302896,4451.459166494558,4514.64861718706,4737.191065382425,15.0,True
2024-11-25 11:37:34.807172,4449.512776703405,4508.661747495041,4737.943961497782,15.0,True
2024-11-25 11:37:35.314152,4446.290281193869,4504.899770313488,4738.608612931289,15.0,True
2024-11-25 11:37:35.819965,4442.0733119293045,4501.391887747758,4739.318951327738,15.0,True
2024-11-25 11:37:36.326231,4438.432123567589,4498.982369839095,4739.992990493357,15.0,True
2024-11-25 11:37:36.832533,4430.927570517515,4501.866906992609,4740.277125851937,15.0,True
2024-11-25 11:37:37.338437,4422.792161869536,4510.131866343729,4740.4761457727045,15.0,True
2024-11-25 11:37:37.844788,4414.297516006083,4519.26362629316,4740.597560441349,15.0,True
2024-11-25 11:37:38.350446,4405.457401600922,4529.169561217402,4740.737750574217,15.0,True
2024-11-25 11:37:38.856064,4394.909971649049,4538.720014019013,4740.359112045712,15.0,True
2024-11-25 11:37:39.358957,4384.706132692465,4545.684459548263,4739.564909909064,15.0,True
2024-11-25 11:37:39.863231,4376.80228810324,4549.922707672281,4739.0830063273315,15.0,True
2024-11-25 11:37:40.369215,4370.28907956416,4553.7472697345775,4738.683088939374,15.0,True
