0.0,0,4339.998623132624,4520.875812821139,4718.549532803866
0.0,0,4339.971085785096,4520.900846773437,4718.564553175244
0.0,0,4339.967330692251,4520.880819611599,4718.525124700375
0.0,0,4339.951058623258,4520.873935274717,4718.495083957618
0.0,0,4340.071221594288,4521.024138988503,4718.521995456338
0.0,0,4340.074350838325,4521.067322556217,4718.525124700375
0.0,0,4340.059330466946,4521.066696707409,4718.500090748077
0.0,0,4340.093752151356,4521.067948405024,4718.5182403634935
0.0,0,4340.084364419244,4521.051676336031,4718.507600933767
0.0,0,4340.091874604934,4521.070451800255,4718.503219992114
0.0,0,4340.064337257406,4521.0742068930995,4718.495083957618
0.0,0,4340.059330466946,4521.083594625211,4718.533260734872
0.0,0,4340.0637114085985,4521.0785878347515,4718.527628095605
0.0,0,4340.058704618139,4521.060438219335,4718.506349236152
0.0,0,4340.034296514648,4521.076710288329,4718.500090748077
0.0,0,4340.047439339604,4521.102370089434,4718.500090748077
0.0,0,4340.039303305108,4521.079213683559,4718.540145071754
0.0,0,4340.026160480152,4521.075458590714,4718.498839050462
0.0,0,4340.011140108772,4521.067948405024,4718.49946489927
0.0,0,4340.024282933729,4521.070451800255,4718.47005000532
0.0,0,4340.019901992077,4521.084220474018,4718.498213201655
0.0,0,4340.027412177767,4521.080465381174,4718.502594143307
0.0,0,4340.038051607493,4521.070451800255,4718.502594143307
0.0,0,4340.028038026574,4521.080465381174,4718.523247153953
0.0,0,4340.001126527854,4521.06920010264,4718.495709806425
0.0,0,4340.003629923083,4521.072955195485,4718.507600933767
0.0,0,4339.966704843444,4521.054179731261,4718.521369607531
0.0,0,4339.948555228028,4521.059812370528,4718.4744309469725
0.0,0,4339.939793344724,4521.082342927596,4718.47756019101
0.0,0,4339.916011090041,4521.089227264478,4718.491328864773
0.0,0,4339.905997509122,4521.09611160136,4718.480689435047
0.0,0,4339.875956766365,4521.0829687764035,4718.458158877978
0.0,0,4339.87470506875,4521.071077649062,4718.47505679578
0.0,0,4339.857181302142,4521.0566831264905,4718.495083957618
0.0,0,4339.857181302142,4521.057934824105,4718.516988665879
0.0,0,4339.8421609307625,4521.049798789609,4718.497587352847
0.0,0,4339.856555453334,4521.043540301534,4718.502594143307
0.0,0,4339.822759617732,4521.046043696764,4718.486947923121
0.0,0,4339.832773198651,4521.044166150342,4718.4744309469725
0.0,0,4339.853426209297,4521.041036906305,4718.4875737719285
0.0,0,4339.827766408192,4521.046669545572,4718.47255340055
0.0,0,4339.813997734428,4521.03728181346,4718.467546610091
0.0,0,4339.771440015521,4521.055431428876,4718.471927551743
0.0,0,4339.780201898826,4521.054805580068,4718.503219992114
0.0,0,4339.768936620291,4521.060438219335,4718.459410575593
0.0,0,4339.762678132217,4521.060438219335,4718.482566981469
0.0,0,4339.7708141667135,4521.053553882453,4718.491328864773
0.0,0,4339.749535307261,4521.046043696764,4718.4831928302765
0.0,0,4339.732011540653,4521.055431428876,4718.481941132662
0.0,0,4339.724501354963,4521.057308975298,4718.467546610091
